Close,High,Low,Open,Volume
KO,KO,KO,KO,KO
66.44619750976562,66.45790100097656,66.44000244140625,66.45790100097656,15512
66.41999816894531,66.44999694824219,66.41000366210938,66.44999694824219,24078
66.3949966430664,66.41000366210938,66.3949966430664,66.41000366210938,24058
66.38500213623047,66.41000366210938,66.3822021484375,66.39720153808594,18873
66.39839935302734,66.39839935302734,66.37000274658203,66.37999725341797,19197
66.37000274658203,66.3949966430664,66.37000274658203,66.3949966430664,9919
66.37419891357422,66.37999725341797,66.36699676513672,66.37000274658203,12898
66.38500213623047,66.38999938964844,66.36000061035156,66.37000274658203,10876
66.37999725341797,66.38500213623047,66.375,66.38500213623047,27821
66.38500213623047,66.38500213623047,66.37000274658203,66.38500213623047,9991
66.4000015258789,66.4000015258789,66.38500213623047,66.38990020751953,6539
66.3949966430664,66.41000366210938,66.38999938964844,66.39559936523438,13059
66.3949966430664,66.40499877929688,66.38999938964844,66.3949966430664,11006
66.36499786376953,66.3949966430664,66.36499786376953,66.3949966430664,10568
66.38500213623047,66.38500213623047,66.37000274658203,66.37000274658203,11802
66.37000274658203,66.38999938964844,66.37000274658203,66.38500213623047,4380
66.39070129394531,66.4000015258789,66.37010192871094,66.375,16624
66.3949966430664,66.39530181884766,66.38500213623047,66.3949966430664,13300
66.37999725341797,66.39510345458984,66.37999725341797,66.3949966430664,9518
66.38739776611328,66.38999938964844,66.37000274658203,66.38500213623047,8167
66.375,66.38999938964844,66.37000274658203,66.38999938964844,16825
66.37789916992188,66.37789916992188,66.37000274658203,66.375,18024
66.37000274658203,66.37999725341797,66.37000274658203,66.37000274658203,25115
66.36499786376953,66.37699890136719,66.36000061035156,66.37000274658203,12343
66.38500213623047,66.38500213623047,66.36000061035156,66.36000061035156,34053
66.4000015258789,66.40989685058594,66.37999725341797,66.38500213623047,14343
66.38999938964844,66.41999816894531,66.38999938964844,66.40499877929688,25688
66.38500213623047,66.4000015258789,66.38500213623047,66.4000015258789,5768
66.375,66.37999725341797,66.36000061035156,66.37999725341797,10655
66.375,66.37999725341797,66.36000061035156,66.375,9407
66.3499984741211,66.37999725341797,66.3499984741211,66.37999725341797,10294
66.3550033569336,66.35800170898438,66.33999633789062,66.3499984741211,13736
66.36599731445312,66.36599731445312,66.3550033569336,66.35990142822266,10035
66.37000274658203,66.37000274658203,66.3499984741211,66.36000061035156,15336
66.3550033569336,66.375,66.33999633789062,66.37000274658203,28553
66.31999969482422,66.3550033569336,66.31999969482422,66.3550033569336,19961
66.31500244140625,66.32499694824219,66.30000305175781,66.32499694824219,70930
66.31500244140625,66.31999969482422,66.30999755859375,66.31500244140625,6213
66.30500030517578,66.31999969482422,66.30380249023438,66.30999755859375,13459
66.29499816894531,66.30509948730469,66.29499816894531,66.30500030517578,11854
66.29499816894531,66.30000305175781,66.29000091552734,66.30000305175781,7675
66.31999969482422,66.31999969482422,66.29499816894531,66.29499816894531,9252
66.30449676513672,66.31999969482422,66.30000305175781,66.31999969482422,6043
66.30500030517578,66.31500244140625,66.30000305175781,66.30000305175781,30473
66.30999755859375,66.30999755859375,66.30500030517578,66.30500030517578,2784
66.33499908447266,66.3375015258789,66.30500030517578,66.30500030517578,8418
66.36000061035156,66.36499786376953,66.33499908447266,66.33499908447266,18493
66.37000274658203,66.375,66.36000061035156,66.36820220947266,14473
66.3949966430664,66.4000015258789,66.36499786376953,66.36499786376953,5925
66.36540222167969,66.3949966430664,66.36000061035156,66.3949966430664,25348
66.38500213623047,66.38500213623047,66.37000274658203,66.375,5260
66.38500213623047,66.39720153808594,66.37999725341797,66.38500213623047,14935
66.36499786376953,66.38999938964844,66.36009979248047,66.38500213623047,13800
66.375,66.37999725341797,66.37000274658203,66.37000274658203,4972
66.36000061035156,66.375,66.3499984741211,66.375,20989
66.34500122070312,66.3550033569336,66.33999633789062,66.3550033569336,6356
66.3499984741211,66.36509704589844,66.33999633789062,66.34500122070312,23412
66.35600280761719,66.36499786376953,66.33999633789062,66.35929870605469,27058
66.36499786376953,66.36499786376953,66.34500122070312,66.3499984741211,13352
66.375,66.375,66.36000061035156,66.36499786376953,8101
66.375,66.3949966430664,66.375,66.375,14727
66.37000274658203,66.37660217285156,66.36579895019531,66.375,7916
66.38999938964844,66.38999938964844,66.37000274658203,66.37000274658203,5982
66.41500091552734,66.41500091552734,66.37999725341797,66.3864974975586,11193
66.43000030517578,66.43000030517578,66.41500091552734,66.41500091552734,19357
66.41500091552734,66.4198989868164,66.40299987792969,66.41000366210938,22979
66.4000015258789,66.41000366210938,66.4000015258789,66.41000366210938,10653
66.41010284423828,66.41010284423828,66.39009857177734,66.4000015258789,8444
66.40499877929688,66.41999816894531,66.40499877929688,66.41500091552734,6137
66.40499877929688,66.40989685058594,66.38999938964844,66.40499877929688,9167
66.40499877929688,66.40779876708984,66.3949966430664,66.40499877929688,6791
66.38999938964844,66.40499877929688,66.38500213623047,66.40499877929688,10164
66.3949966430664,66.3949966430664,66.38999938964844,66.3949966430664,3304
66.38500213623047,66.39510345458984,66.37000274658203,66.3949966430664,27447
66.36019897460938,66.38500213623047,66.3499984741211,66.38500213623047,25989
66.375,66.375,66.37000274658203,66.37000274658203,4433
66.38069915771484,66.38500213623047,66.375,66.375,13976
66.3949966430664,66.4000015258789,66.38500213623047,66.38500213623047,9973
66.3949966430664,66.3949966430664,66.38999938964844,66.3949966430664,7966
66.3949966430664,66.40989685058594,66.39240264892578,66.3949966430664,30232
66.3949966430664,66.3949966430664,66.375,66.3949966430664,33516
66.3949966430664,66.3949966430664,66.375,66.3949966430664,13332
66.3949966430664,66.4000015258789,66.39350128173828,66.3949966430664,4519
66.41500091552734,66.42500305175781,66.3949966430664,66.3949966430664,15752
66.40499877929688,66.41500091552734,66.40499877929688,66.41500091552734,11731
66.40499877929688,66.41000366210938,66.3949966430664,66.40499877929688,12118
66.4000015258789,66.41580200195312,66.4000015258789,66.40499877929688,12937
66.45500183105469,66.45999908447266,66.40499877929688,66.40499877929688,15838
66.4749984741211,66.4749984741211,66.44999694824219,66.45989990234375,18404
66.46499633789062,66.47000122070312,66.45999908447266,66.47000122070312,9798
66.45999908447266,66.45999908447266,66.44999694824219,66.45999908447266,9451
66.46499633789062,66.47000122070312,66.46269989013672,66.46620178222656,4991
66.48500061035156,66.48500061035156,66.46299743652344,66.47000122070312,18972
66.49500274658203,66.5,66.48999786376953,66.48999786376953,6827
66.53350067138672,66.53810119628906,66.49500274658203,66.5,26880
66.5250015258789,66.53500366210938,66.51000213623047,66.53500366210938,23626
66.54830169677734,66.54830169677734,66.5250015258789,66.5250015258789,12989
66.53500366210938,66.54000091552734,66.5199966430664,66.54000091552734,18811
66.53500366210938,66.53500366210938,66.5199966430664,66.52999877929688,8014
66.54499816894531,66.54889678955078,66.52999877929688,66.53500366210938,5230
66.5374984741211,66.54000091552734,66.5199966430664,66.54000091552734,20737
66.53500366210938,66.55000305175781,66.52999877929688,66.53500366210938,14626
66.5250015258789,66.54499816894531,66.5250015258789,66.53500366210938,20931
66.53170013427734,66.54499816894531,66.5199966430664,66.5250015258789,9521
66.54000091552734,66.54000091552734,66.5250015258789,66.52999877929688,6781
66.52999877929688,66.55000305175781,66.52999877929688,66.52999877929688,12870
66.5199966430664,66.54000091552734,66.5199966430664,66.52999877929688,15954
66.5199966430664,66.52999877929688,66.50499725341797,66.5250015258789,16343
66.52999877929688,66.52999877929688,66.51000213623047,66.51499938964844,7751
66.58000183105469,66.58000183105469,66.53510284423828,66.53510284423828,14550
66.57350158691406,66.58000183105469,66.56999969482422,66.57499694824219,7869
66.55000305175781,66.58000183105469,66.55000305175781,66.57201385498047,10926
66.56500244140625,66.56999969482422,66.55000305175781,66.55999755859375,9219
66.56500244140625,66.56999969482422,66.55000305175781,66.56500244140625,13403
66.59500122070312,66.5999984741211,66.56500244140625,66.56500244140625,18226
66.58000183105469,66.5999984741211,66.55999755859375,66.59500122070312,41818
66.58000183105469,66.5999984741211,66.58000183105469,66.58999633789062,10365
66.58350372314453,66.59500122070312,66.58000183105469,66.58499908447266,7805
66.57499694824219,66.58999633789062,66.57440185546875,66.58999633789062,16999
66.57499694824219,66.58499908447266,66.56999969482422,66.57499694824219,10205
66.59500122070312,66.6050033569336,66.57499694824219,66.58000183105469,14711
66.59500122070312,66.59500122070312,66.5801010131836,66.59500122070312,12200
66.6050033569336,66.6050033569336,66.58999633789062,66.59500122070312,18689
66.625,66.625,66.6050033569336,66.6050033569336,9420
66.61499786376953,66.62000274658203,66.61000061035156,66.62000274658203,6734
66.61029815673828,66.62000274658203,66.61000061035156,66.61009979248047,5361
66.63500213623047,66.63999938964844,66.61000061035156,66.61499786376953,14681
66.61000061035156,66.63999938964844,66.5999984741211,66.63009643554688,29322
66.625,66.625,66.5999984741211,66.6050033569336,6094
66.6500015258789,66.66000366210938,66.62999725341797,66.62999725341797,29073
66.63999938964844,66.66000366210938,66.63999938964844,66.64510345458984,8180
66.66500091552734,66.66500091552734,66.6449966430664,66.6449966430664,7775
66.65499877929688,66.66500091552734,66.6500015258789,66.66500091552734,10089
66.65499877929688,66.66000366210938,66.6500015258789,66.654296875,11955
66.67500305175781,66.68000030517578,66.65499877929688,66.65499877929688,14446
66.68499755859375,66.69000244140625,66.67500305175781,66.68000030517578,12381
66.66500091552734,66.69000244140625,66.66000366210938,66.68499755859375,22885
66.66500091552734,66.67500305175781,66.6626968383789,66.66999816894531,8105
66.66000366210938,66.66999816894531,66.65499877929688,66.66500091552734,12194
66.65709686279297,66.66500091552734,66.6500015258789,66.66000366210938,9966
66.61009979248047,66.66000366210938,66.61009979248047,66.65499877929688,18135
66.59500122070312,66.61000061035156,66.58000183105469,66.61000061035156,19787
66.61000061035156,66.61499786376953,66.58999633789062,66.58999633789062,14195
66.58499908447266,66.61000061035156,66.58000183105469,66.6050033569336,15556
66.5999984741211,66.5999984741211,66.58000183105469,66.58000183105469,18152
66.57499694824219,66.597900390625,66.57499694824219,66.597900390625,7955
66.56500244140625,66.57499694824219,66.55500030517578,66.57440185546875,13082
66.56410217285156,66.56999969482422,66.55000305175781,66.55999755859375,44553
66.55500030517578,66.56999969482422,66.55500030517578,66.56500244140625,9620
66.56999969482422,66.56999969482422,66.55500030517578,66.55770111083984,16521
66.55799865722656,66.56500244140625,66.54499816894531,66.56500244140625,16297
66.55500030517578,66.55580139160156,66.54499816894531,66.55349731445312,6412
66.55500030517578,66.55999755859375,66.55000305175781,66.55400085449219,5272
66.56999969482422,66.58499908447266,66.55000305175781,66.55999755859375,45298
66.57168579101562,66.57499694824219,66.56449890136719,66.57499694824219,19437
66.55500030517578,66.56999969482422,66.5250015258789,66.56999969482422,62109
66.58000183105469,66.58000183105469,66.55999755859375,66.55999755859375,21092
66.55000305175781,66.58000183105469,66.55000305175781,66.57499694824219,8908
66.54000091552734,66.58000183105469,66.52999877929688,66.55500030517578,29684
66.55500030517578,66.55500030517578,66.52999877929688,66.53500366210938,38476
66.54620361328125,66.55999755859375,66.54010009765625,66.55999755859375,18087
66.54000091552734,66.54550170898438,66.54000091552734,66.54010009765625,11565
66.54000091552734,66.55000305175781,66.54000091552734,66.54779815673828,7799
66.53500366210938,66.55500030517578,66.52999877929688,66.54000091552734,19982
66.56500244140625,66.56999969482422,66.52999877929688,66.53500366210938,25097
66.55500030517578,66.56999969482422,66.5521011352539,66.56500244140625,7067
66.56500244140625,66.56999969482422,66.55000305175781,66.55500030517578,5876
66.55999755859375,66.56999969482422,66.55000305175781,66.56500244140625,31250
66.55500030517578,66.56700134277344,66.55000305175781,66.55999755859375,10724
66.55000305175781,66.55500030517578,66.54000091552734,66.55500030517578,26035
66.56500244140625,66.56990051269531,66.54499816894531,66.55999755859375,11226
66.55500030517578,66.56780242919922,66.54499816894531,66.56500244140625,13432
66.55500030517578,66.56500244140625,66.55500030517578,66.55500030517578,8963
66.55500030517578,66.55999755859375,66.552001953125,66.55500030517578,11079
66.56500244140625,66.56749725341797,66.55500030517578,66.55999755859375,16152
66.56500244140625,66.56999969482422,66.55999755859375,66.56999969482422,5149
66.57990264892578,66.58000183105469,66.56999969482422,66.56999969482422,9856
66.59500122070312,66.59500122070312,66.56999969482422,66.57499694824219,11873
66.57499694824219,66.59700012207031,66.56999969482422,66.59500122070312,45575
66.57499694824219,66.57759857177734,66.57250213623047,66.57379913330078,8068
66.57499694824219,66.58499908447266,66.57499694824219,66.57499694824219,13029
66.5999984741211,66.5999984741211,66.57499694824219,66.57499694824219,9358
66.59500122070312,66.5999984741211,66.58999633789062,66.5999984741211,10670
66.62000274658203,66.62000274658203,66.56999969482422,66.58999633789062,49609
66.59500122070312,66.61499786376953,66.58999633789062,66.61499786376953,19489
66.58499908447266,66.5999984741211,66.58000183105469,66.58999633789062,13929
66.6050033569336,66.61000061035156,66.58499908447266,66.58499908447266,31444
66.59500122070312,66.61000061035156,66.59500122070312,66.60649871826172,33898
66.6050033569336,66.62000274658203,66.59500122070312,66.59500122070312,35260
66.63500213623047,66.6355972290039,66.6050033569336,66.6050033569336,19941
66.62529754638672,66.63999938964844,66.62000274658203,66.63500213623047,16658
66.625,66.62999725341797,66.61009979248047,66.625,19701
66.625,66.62999725341797,66.62000274658203,66.625,13543
66.5999984741211,66.62560272216797,66.5999984741211,66.625,20423
66.61000061035156,66.61000061035156,66.58499908447266,66.5999984741211,23984
66.6050033569336,66.61499786376953,66.5999984741211,66.61000061035156,31030
66.625,66.62989807128906,66.6050033569336,66.6050033569336,16642
66.625,66.62999725341797,66.61499786376953,66.625,21390
66.6050033569336,66.62999725341797,66.59500122070312,66.62650299072266,19610
66.62000274658203,66.62000274658203,66.5999984741211,66.60009765625,14098
66.61000061035156,66.61900329589844,66.61000061035156,66.61900329589844,15866
66.63500213623047,66.6500015258789,66.61499786376953,66.61499786376953,58071
66.63999938964844,66.64900207519531,66.63500213623047,66.63500213623047,17844
66.65499877929688,66.65499877929688,66.62999725341797,66.64900207519531,26909
66.66500091552734,66.66999816894531,66.6449966430664,66.65499877929688,14053
66.68000030517578,66.68000030517578,66.66500091552734,66.66899871826172,20627
66.69499969482422,66.69999694824219,66.66999816894531,66.67900085449219,39334
66.69499969482422,66.69499969482422,66.68499755859375,66.69499969482422,39163
66.69499969482422,66.69999694824219,66.69000244140625,66.69499969482422,15652
66.69999694824219,66.71499633789062,66.69000244140625,66.69000244140625,30074
66.69499969482422,66.71820068359375,66.69499969482422,66.70500183105469,38088
66.70500183105469,66.70999908447266,66.69000244140625,66.69499969482422,21280
66.69499969482422,66.70709991455078,66.68499755859375,66.70500183105469,61567
66.71499633789062,66.71600341796875,66.68000030517578,66.69000244140625,34892
66.70500183105469,66.7249984741211,66.70500183105469,66.71499633789062,26253
66.68499755859375,66.70500183105469,66.66999816894531,66.70500183105469,29801
66.69499969482422,66.70500183105469,66.66999816894531,66.68499755859375,70121
66.69999694824219,66.71499633789062,66.67500305175781,66.69999694824219,90847
66.69999694824219,66.70999908447266,66.69000244140625,66.69499969482422,43862
66.70999908447266,66.70999908447266,66.69000244140625,66.69999694824219,47854
66.68000030517578,66.70500183105469,66.68000030517578,66.70500183105469,35982
66.69000244140625,66.70999908447266,66.66000366210938,66.68499755859375,76838
66.70500183105469,66.70999908447266,66.68000030517578,66.69000244140625,112477
66.73500061035156,66.73999786376953,66.70500183105469,66.70999908447266,105843
66.74500274658203,66.75,66.7300033569336,66.73500061035156,102394
66.74500274658203,66.75,66.70999908447266,66.75,207124
66.7699966430664,66.80000305175781,66.73999786376953,66.74500274658203,455471
66.2300033569336,66.6500015258789,66.13999938964844,66.5250015258789,697417
66.44000244140625,66.51000213623047,66.19999694824219,66.23870086669922,75048
66.4000015258789,66.4800033569336,66.38999938964844,66.44869995117188,53572
66.4749984741211,66.4749984741211,66.38999938964844,66.4000015258789,46940
66.43000030517578,66.48500061035156,66.42500305175781,66.4800033569336,45082
66.42500305175781,66.45999908447266,66.40499877929688,66.43499755859375,104977
66.48999786376953,66.48999786376953,66.4000015258789,66.42500305175781,62439
66.45999908447266,66.5199966430664,66.45500183105469,66.4800033569336,41191
66.4749984741211,66.4800033569336,66.43000030517578,66.45999908447266,36673
66.43000030517578,66.47000122070312,66.41500091552734,66.47000122070312,54167
66.42500305175781,66.4800033569336,66.4188003540039,66.43000030517578,40897
66.41000366210938,66.44000244140625,66.375,66.42500305175781,64290
66.40499877929688,66.42500305175781,66.3949966430664,66.41000366210938,32430
66.41999816894531,66.45610046386719,66.40499877929688,66.40499877929688,134435
66.37930297851562,66.44999694824219,66.37000274658203,66.41000366210938,43222
66.36000061035156,66.41000366210938,66.36000061035156,66.37999725341797,59508
